;Ubs,V;Ibs,A;Isun,A;RKPT,b;Sst0x,b;Sst1x,b;Ipt0,A;Ipt1,A;Ipt2,A;Ipt3,A;Ipt4,A;Ipt5,A;Ipt6,A;Ipt7,A;Ipt10,A;Ipt11,A;Ipt12,A;Ipt13,A;Ipt14,A;Ipt15,A;Ipt16,A;Ipt17,A;Mag0F;Mag10;Mag11;Mag12;Mag13;Mag14;Mag15;Mag16;Isp1,A;Isp2,A;Isp3,A;Isp4,A;Isp5,A;Isp6,A;Isp7,A;Isp8,A;Mag07;Mag08;Mag09;Mag0A;Mag0B;Mag0C;Mag0D;Mag0E;Mag03;Mag04;Mag05;Mag06;TR1,C;TR2,C;TR3,C;TR4,C;TR5,C;TR6,C;TR7,C;TR8,C;TR9,C;TR10,C;TR11,C;TR12,C;TR13,C;TR14,C;TR15,C;TR16,C;TDS1,C;TDS2,C;TDS3,C;TDS4,C;TDS5,C;TDS6,C;TDS7,C;TDS8,C;TDS9,C;TKpt,C;TDS11,C;TDS12,C;TGbv,C;TDS14,C;TDS15,C;TNap,C;TDS17,C;TDS18,C;TPrd2,C;TDS20,C;TDS21,C;TPrd1,C;TDS23,C;TDS24,C;iTMO,s;iTMD,s;U-chCAN;SSoTR,b;STDS12,b;STDS34,b;res0;U-MAG,o;U-KPT1,o;U-KPT2,o;U-InfGBV;U-GBV,o;U-InfNAP;TmUpr,b;RKwit,b;Rmorz,b;IntK_TM;RPrd1,b;RPrm1,b;RPrd2,b;RPrm2,b;FPrd1,V;RPrd1,V;FPrd2,V;RPrd2,V;SPrm1,V;SPrm2,V;VP,d;ShKom,d;Kmnd,d;God,h;Mes,h;Den,h;Chas,h;Min,h;Sec
12:10:30;14,10;1,87;0,00;1000000;11000110;0;0,00;0,07;1,20;0,00;0,00;0,00;0,16;0,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,08;0,07;0,00;0,07;0,03;0,00;0,16;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;20;20;6;8;11;15;12;8;-4;8;13;17;13;8;18;18;18;18;18;17;22;22;22;25;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;1,17;1,22;11;22;4007;14;5;9;12;10;30
12:11:30;14,10;0,96;0,00;1000000;11000110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,29;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,01;0,08;0,07;0,00;0,08;0,03;0,00;0,17;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;20;20;6;8;11;14;10;8;-7;8;12;16;13;6;18;18;18;18;18;17;22;22;22;26;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,47;1,54;11;22;4007;14;5;9;12;11;30
12:12:30;14,04;1,04;0,00;1000000;11000110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;20;18;6;8;10;14;10;8;-9;8;12;16;13;6;18;18;18;18;18;17;22;22;22;26;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,49;1,55;10;23;432;14;5;9;12;12;30
12:13:30;13,97;1,09;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;19;18;6;8;10;12;9;6;-12;8;12;16;12;6;18;18;18;18;18;17;22;22;22;26;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;1,46;1,50;10;23;432;14;5;9;12;13;30
12:14:30;13,91;1,09;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1C;0F;0A;1C;1C;1A;0;0,00;0,08;0,07;0,00;0,08;0,04;0,00;0,17;0E;1B;0;0;0;94;96;44;0E;5;9;0C;21;25;19;17;6;8;10;11;9;6;-13;6;12;14;12;5;18;17;18;18;18;17;22;22;21;26;D5;D4;24;D2;D1;23;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;1,46;1,47;10;23;432;14;5;9;12;14;30
12:15:30;13,91;1,09;0,00;1000000;11000110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1C;10;0A;1C;1C;1A;0;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;0F;18;0;0;0;94;95;44;0E;5;9;0C;21;25;19;17;6;8;8;11;9;6;-15;6;10;14;10;5;17;17;18;17;18;17;22;22;21;26;D5;D4;24;D2;D1;23;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,46;1,52;10;23;432;14;5;9;12;15;30
12:16:30;13,84;1,07;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1C;10;0B;1C;1C;1A;0;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;10;18;0;0;0;94;95;44;0E;5;9;0C;21;25;17;17;6;7;8;10;7;5;-17;6;10;12;10;3;17;17;17;17;18;17;21;22;21;26;D5;D4;24;D2;D1;23;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,02;0,02;0,00;0,00;1,44;1,50;10;23;432;14;5;9;12;16;30
12:17:30;13,78;1,04;0,00;1000000;11000110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1C;10;0C;1C;1C;1A;0;0,01;0,08;0,08;0,00;0,08;0,03;0,00;0,16;11;1B;0;0;0;93;95;44;0E;5;9;0C;20;25;17;15;4;7;7;10;7;5;-18;6;9;12;10;3;17;17;17;17;18;17;21;21;21;26;D5;D4;24;D2;D1;23;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,41;1,49;10;23;432;14;5;9;12;17;30
12:18:30;13,78;1,07;0,00;1000000;11000110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;97;10;0C;1D;1C;1A;0;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,64;12;18;0;0;0;F5;94;44;0E;5;9;0C;21;25;-99;15;4;7;7;10;7;5;-20;6;9;11;9;3;17;17;17;17;17;17;21;21;21;26;D5;D4;24;D2;D1;23;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,50;10;23;432;14;5;9;12;18;30
12:19:30;13,71;4,32;3,87;10010001;1000011;10010001;3,22;0,09;3,31;0,00;3,31;3,42;4,73;0,00;3,38;0,00;0,00;0,00;4,60;0,00;0,00;4,53;CB;1B;C9;0D;3C;1C;1A;0;0,00;0,00;3,19;1,71;0,08;1,29;2,56;0,64;13;18;0;0;0;3;12;7;6;0;1;0;-257;25;16;15;-221;-202;-234;8;-206;3;-242;-228;-217;-180;79;-192;-128;-64;70;17;17;-124;21;-128;21;26;27;D4;-128;D2;D1;23;CF;CE;23;CC;44;23;C9;21;60;180;0;0;0;110;EF;400;501;541;400;460;770;0;10010000;0;1000101;10010011;10010;1000100;110;0,00;0,02;0,19;0,00;2,82;2,77;10;23;432;14;5;94;7;19;30
12:20:30;13,71;1,07;0,00;1000000;11000110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1B;10;0D;1D;1C;1A;0;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;14;0;0;0;0;3;94;44;0E;5;9;0C;20;-113;14;14;4;7;5;8;6;3;-21;6;7;11;7;2;17;17;17;-128;17;-124;21;21;21;26;D5;D4;24;D2;D1;23;CF;CE;23;0;44;23;C9;21;28;180;0;111;0;0;EF;600;501;541;700;460;770;0;0;0;1000101;10010011;10010;1000100;1110;0,00;0,00;0,00;0,00;1,44;1,50;10;23;650;A6;5;9;12;20;A7
12:21:30;13,64;1,09;0,00;1000000;11000110;0;0,00;0,11;0,07;0,00;0,00;0,00;0,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1B;10;0E;1D;1C;1A;0;0,00;0,07;0,07;0,00;0,08;0,03;0,00;0,17;15;18;0;0;0;92;93;44;0E;5;9;0C;20;25;14;14;4;5;5;8;6;3;-21;4;7;11;7;2;17;17;17;17;17;16;21;21;21;26;D5;D4;23;D2;D1;23;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,44;1,49;10;23;432;14;5;9;12;21;30
12:22:30;13,64;1,23;0,00;1000000;11000110;0;0,00;0,09;0,07;0,00;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1B;10;0E;1C;1B;1A;0;0,00;0,07;0,07;0,00;0,08;0,03;0,00;0,16;16;1B;0;0;0;92;92;44;0E;5;9;0C;21;25;14;14;4;7;5;8;6;2;-21;4;7;9;7;2;17;17;17;17;17;16;21;21;20;26;D5;D4;23;D2;D1;23;CF;CE;23;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,49;10;23;432;14;5;9;12;22;30
12:23:30;13,58;1,28;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1A;10;0E;1C;1B;1A;0;0,00;0,07;0,07;0,00;0,08;0,03;0,00;0,16;17;7;0;0;0;91;92;44;0E;5;9;0C;20;24;14;12;3;5;4;7;4;2;-21;4;7;9;7;0;17;17;17;17;17;16;20;21;20;26;D5;D4;23;D2;D1;23;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,52;10;23;432;14;5;9;12;23;30
12:24:31;13,51;1,20;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1A;10;0E;1C;1B;1A;0;0,00;0,07;0,07;0,00;0,07;0,03;0,00;0,16;18;18;0;0;0;91;92;44;0E;5;9;0C;20;25;13;12;3;5;4;7;4;2;-23;4;5;9;5;0;17;17;17;17;17;16;20;20;20;26;D5;D4;23;D2;D1;23;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,49;1,49;10;23;432;14;5;9;12;24;31
12:25:31;13,51;1,25;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;1A;0F;0F;1C;1B;19;0;0,00;0,07;0,07;0,00;0,08;0,03;0,00;0,17;19;18;0;0;0;91;91;44;0E;5;9;0C;20;24;13;11;3;5;4;5;4;0;-23;4;5;8;5;0;17;17;17;17;17;16;20;20;20;26;D5;D4;23;D2;D1;23;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,41;1,47;10;23;432;14;5;9;12;25;31
12:26:31;13,45;1,25;0,00;1000000;11000110;0;0,00;0,04;0,09;0,00;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;19;0F;0F;1C;1B;19;0;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,17;1A;18;0;0;0;90;91;44;0E;5;9;0C;20;24;12;11;3;5;4;5;3;0;-23;4;5;8;5;0;17;17;17;17;17;16;20;20;20;26;D5;D4;23;D2;D1;23;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;1,46;1,50;10;23;432;14;5;9;12;26;31
12:27:31;13,45;1,31;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;1,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;19;0F;0F;1C;1B;19;0;0,00;0,08;0,07;0,00;0,08;0,03;0,00;0,16;1B;18;0;0;0;90;90;44;0E;5;9;0C;20;24;12;11;3;4;2;5;3;0;-23;4;4;8;5;-2;17;16;17;17;17;16;20;20;20;26;D5;D4;23;D2;D1;23;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,44;1,49;10;23;432;14;5;9;12;27;31
12:28:31;;1,28;0,00;10010000;11000110;10010001;0,00;3,20;0,09;3,29;;3,42;;4,71;3,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;19;C9;95;1C;1A;0;0;0,00;0,00;;0,00;0,07;0,03;;0,16;1C;18;0;0;0;;90;44;0E;5;9;0C;20;24;12;11;3;4;2;4;3;0;-23;3;4;6;;-2;16;16;17;17;;16;20;20;20;;D5;D4;23;D2;D1;23;CF;CE;22;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,49;10;23;;14;5;9;12;28;31
12:29:31;13,38;1,25;0,00;10010000;10010001;10010001;0,00;0,07;0,09;0,00;0,00;0,00;4,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;96;0F;;3C;;0;0;0,00;0,00;3,19;0,00;0,87;1,29;0,00;0,16;1D;0;0;0;45;8F;8F;7;6;5;9;0;20;24;-100;-236;-221;4;2;4;3;-1;-23;-228;4;-178;4;-2;16;16;70;-128;-128;16;;-128;20;-128;D5;;;D2;D1;22;0;CE;22;CC;CB;22;C9;-98;60;180;0;111;0;0;EF;600;501;;400;430;770;0;0;0;1000101;11;100000;111;110;0,18;0,00;;1,78;1,42;1,34;;23;432;;5;;12;;48
12:30:31;13,38;4,24;0,00;1000000;11000110;0;0,00;3,20;3,27;0,00;0,00;0,00;1,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;18;0F;0F;3C;1A;18;0;0,00;0,07;0,07;0,00;0,87;0,03;0,00;0,64;F8;18;90;0;0;3;12;7;0E;5;9;0C;20;24;10;10;-221;-202;-234;4;1;-1;-242;3;-180;-178;4;-181;16;16;70;16;17;-125;19;;19;-128;D5;D4;23;0;D1;22;CF;CE;22;CC;44;-104;C9;21;60;180;0;;0;0;5;400;501;541;700;460;435;0;10010000;0;1000101;11;10010;1000100;110;0,08;0,00;0,00;2,77;2,80;1,50;43274;165;432;A4;5;9;12;A3;A4
12:31:31;13,32;1,25;0,00;1000000;11000110;0;0,00;0,04;0,07;0,00;0,00;0,00;1,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;17;0E;0F;1B;1A;18;0;0,00;0,07;0,07;0,00;0,07;0,03;0,00;0,16;1F;17;0;0;0;8E;8F;44;0E;5;9;0C;20;24;10;10;1;4;1;4;1;-1;-23;3;-179;6;4;-3;16;16;16;16;17;-124;19;19;19;26;D5;D4;23;D2;D1;22;CF;CE;21;CC;CB;22;C9;21;60;180;0;111;0;0;EF;600;501;402;700;;436;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;2,70;164;23;432;;5;9;A2;A3;31
12:32:31;13,32;1,31;0,00;1000000;11000110;0;0,00;0,13;0,07;0,00;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;17;0E;0F;1B;19;17;0;0,00;0,07;0,07;0,00;0,07;0,03;0,00;0,16;20;17;0;0;0;8E;8E;44;0E;5;9;0C;20;24;10;10;1;4;1;4;1;-3;-21;3;2;4;2;-3;16;16;16;16;17;16;19;19;19;26;D5;D4;23;D2;D1;22;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,50;10;23;432;14;5;9;A2;A2;31
12:33:31;13,25;1,23;0,00;1000000;11000110;0;0,00;0,13;0,09;0,00;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;16;0E;0F;1A;19;17;0;0,00;0,00;0,07;0,00;0,08;0,04;0,00;0,17;21;17;0;0;0;8E;8E;44;0E;5;9;0C;20;22;9;8;1;2;1;2;0;-3;-23;3;2;4;2;-5;16;16;16;16;17;15;19;19;19;26;D5;D4;23;D2;D1;22;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,46;10;23;432;14;5;9;12;33;31
12:34:31;13,25;1,23;0,00;1000000;11000110;0;0,00;0,04;0,07;0,00;0,00;0,00;1,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;16;0E;0F;1A;19;17;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22;17;0;0;0;8D;8D;44;0E;5;9;0C;20;24;9;8;1;2;-1;2;0;-3;-23;3;1;4;2;-3;16;16;16;16;16;15;19;19;19;26;D5;D4;23;D2;D1;22;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,41;1,49;10;23;432;14;5;9;12;34;31
12:35:31;13,25;1,31;0,11;1000000;11000110;0;0,00;0,11;0,07;0,00;0,00;0,00;1,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;16;0D;0F;1A;18;16;5F;0,04;0,00;0,00;0,04;0,00;0,01;0,00;0,03;23;17;0;0;0;8D;8D;44;0E;5;9;0C;20;24;9;8;1;2;-1;2;0;-3;-23;1;1;3;2;-5;16;16;16;16;16;15;18;19;19;26;D5;D4;22;D2;D1;22;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,57;10;23;432;14;5;9;12;35;31
12:36:31;13,45;1,28;1,23;1000000;11000110;0;0,00;0,04;0,09;0,00;0,00;0,00;1,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;15;0D;0F;1A;18;16;0;0,19;0,00;0,00;0,88;0,00;0,07;0,00;0,07;24;17;0;0;0;8C;8D;44;0E;5;9;0C;20;22;9;7;0;2;-1;2;0;-3;-15;1;5;4;4;2;16;16;16;16;16;15;18;19;18;26;D5;D4;22;D2;D1;22;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,44;1,54;10;23;432;14;5;9;12;36;31
12:37:31;13,51;1,23;1,39;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;15;0D;0F;19;18;16;18;0,00;0,00;0,00;0,63;0,00;0,29;0,00;0,29;25;18;0;0;0;8C;8C;44;0E;5;9;0C;20;22;9;7;0;2;-1;4;1;-3;-9;1;4;6;4;0;16;16;16;16;16;15;18;19;18;26;D5;D4;22;D2;D1;22;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,49;1,50;10;23;432;14;5;9;12;37;31
12:38:31;13,51;1,25;0,99;1000000;11000110;0;0,00;0,07;0,09;0,00;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;15;0D;0F;19;18;15;0;0,00;0,00;0,00;0,95;0,00;0,01;0,00;0,01;26;18;0;0;0;8C;8C;44;0E;5;9;0C;20;22;9;7;1;2;1;4;1;-3;-4;1;5;6;5;3;16;16;16;16;16;15;18;18;18;26;D5;D4;22;D2;D1;22;CF;CE;21;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,46;1,50;10;23;432;14;5;9;12;38;31
12:39:31;13,58;1,20;3,84;10010000;11000110;0;0,00;0,07;0,07;0,00;0,00;3,42;1,02;0,00;0,00;0,00;4,64;0,00;0,00;0,00;0,00;0,00;44;15;0D;0F;19;B4;2A;26;0,00;0,08;0,00;0,64;0,00;0,27;0,00;0,28;F8;18;0;0;0;8B;8C;44;0E;5;9;0C;20;22;-100;-236;0;2;1;4;1;-3;3;-228;5;6;5;0;16;16;16;16;16;15;18;18;18;26;2E;D4;22;0;D1;22;CF;CE;20;CC;CB;21;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;1110;0,00;0,00;0,00;0,00;1,44;1,49;10;23;1245;14;5;9;12;39;31
12:40:31;13,58;1,25;1,31;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;CB;14;0C;0F;19;17;15;6;0,00;0,44;0,00;0,83;0,01;0,00;2,56;0,00;28;18;0;0;0;3;8B;44;0E;5;9;0C;20;22;9;7;0;2;2;4;3;-1;6;1;5;6;5;5;16;16;16;16;16;15;18;18;18;26;D5;D4;22;D2;D1;21;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,44;1,49;10;23;645;A3;5;9;12;40;31
12:41:31;13,58;1,20;1,55;1000000;11000110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;14;0C;0F;18;17;15;D1;0,00;0,60;0,00;0,39;0,00;0,27;0,00;0,27;29;18;0;0;0;8B;8B;44;0E;5;9;0C;20;22;9;7;0;2;2;5;3;-1;9;1;5;8;7;2;16;16;16;16;16;15;18;18;18;26;D5;D4;22;D2;D1;21;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,47;10;23;432;14;5;9;12;41;31
12:42:31;13,58;1,17;1,31;1000000;11000110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;14;0C;0E;18;16;14;0F;0,00;0,83;0,00;0,39;0,04;0,00;0,05;0,00;2A;17;0;0;0;8B;8B;44;0E;5;9;0C;20;22;9;7;0;2;2;5;3;-1;12;1;7;8;7;5;16;15;16;16;16;15;18;18;18;26;D5;D4;22;D2;D1;21;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,46;1,47;10;23;432;14;5;9;12;42;31
12:43:31;13,64;1,20;1,33;1000000;11000110;0;0,00;0,11;0,09;0,00;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;14;0C;0F;18;16;15;46;0,00;0,81;0,00;0,00;0,00;0,24;0,00;0,25;2B;17;0;0;0;8B;8B;44;0E;5;9;0C;20;22;10;8;0;2;2;7;3;-1;14;1;5;9;7;3;16;15;16;16;16;15;18;18;18;26;D5;D4;22;D2;D1;21;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,46;1,47;10;23;432;14;5;9;12;43;31
12:44:31;13,58;1,25;1,09;1000000;11000110;0;0,00;0,09;0,09;0,00;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;14;0C;0F;18;16;14;23;0,00;0,95;0,04;0,00;0,03;0,00;0,03;0,00;2C;17;0;0;0;8B;8B;44;0E;5;9;0C;20;22;10;8;0;2;4;7;3;0;17;1;7;9;9;6;16;15;16;16;16;15;18;18;18;26;D5;D4;21;D2;D1;21;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,49;1,47;10;23;432;14;5;9;12;44;31
12:45:31;13,64;1,23;1,60;1000000;11000110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;14;0C;0F;18;16;14;D7;0,00;0,69;0,45;0,00;0,00;0,21;0,00;0,23;2D;1A;0;0;0;8B;8B;44;0E;5;9;0C;20;22;10;8;0;2;4;7;3;0;19;1;7;9;9;5;16;15;16;16;16;15;18;18;18;26;D5;D4;21;D2;D1;21;CF;CE;20;CC;CB;20;C9;21;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,42;1,49;10;23;432;14;5;9;12;45;31
12:46:31;13,64;1,20;1,47;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44;14;0C;0E;18;16;14;4;0,00;0,83;0,56;0,01;0,00;0,01;0,00;0,01;2E;1A;0;0;0;8B;8B;44;0E;5;9;0C;20;22;10;8;0;2;4;8;4;0;22;1;9;9;9;8;16;15;16;16;16;15;18;18;18;26;D5;D4;21;D2;D1;21;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;600;501;541;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,46;1,49;10;23;432;14;5;9;12;46;31
